TransactionID,BorrowDate,DueDate,ReturnDate,TransactionStatus,OverdueFlag,LoanDurationDays,DaysOverdue,MemberID,Age,AgeGroup,Gender,MembershipType,City,BookTitle,Author,Category,PublishedYear,BookPriceNPR,FineAmountNPR,BorrowYear
T006400,2025-06-12,2025-07-04,2025-07-01,Returned,On Time,19.0,0.0,M00177,60,51-65,Male,Faculty,Biratnagar,Advanced History Concepts,Abigail Morgan,Data Science,2025,2050,0,2025
T006401,2025-01-07,2025-01-19,2025-01-17,Returned,On Time,10.0,0.0,M00823,36,36-50,Male,Student,Kathmandu,Essential Data Science Applications,Jeffrey Ross,Fiction,2022,2450,0,2025
T006402,2024-05-15,2024-06-01,2024-05-30,Returned,On Time,15.0,0.0,M00998,23,18-25,Female,Student,Biratnagar,Complete Self Help Applications,Kelly Short,AI,2012,1375,0,2024
T006403,2024-02-09,2024-03-01,,Borrowed,On Time,,,M01520,15,Under 18,Male,Faculty,Nepalgunj,Practical Cloud Computing Guide,Eric Cox,Psychology,2023,550,0,2024
T006404,2025-06-08,2025-06-20,,Borrowed,On Time,,,M00601,21,18-25,Female,Student,Kathmandu,Practical Cloud Computing Guide,Daniel Jackson,Data Science,2008,2100,0,2025
T006405,2024-11-25,2024-12-10,2024-12-07,Returned,On Time,12.0,0.0,M00638,55,51-65,Male,Student,Pokhara,Advanced Marketing Concepts,Amanda Brown,Fiction,2012,2000,0,2024
T006406,2025-03-23,2025-04-05,,Borrowed,On Time,,,M00514,15,Under 18,Female,Student,Kathmandu,Practical Economics Concepts,Hailey Jones,AI,2020,925,0,2025
T006407,2025-10-13,2025-10-23,2025-10-27,Returned,Overdue,14.0,4.0,M01526,23,18-25,Female,Public,Kathmandu,Essential Economics Applications,Alexandra Hernandez,Fiction,2017,2350,40,2025
T006408,2024-09-27,2024-10-21,2024-10-25,Returned,Overdue,28.0,4.0,M01678,34,26-35,Male,Researcher,Kathmandu,Essential History Guide,Warren Hall,Finance,2017,2450,40,2024
T006409,2025-12-29,2026-01-15,2026-01-12,Returned,On Time,14.0,0.0,M01926,26,26-35,Male,Student,Nepalgunj,Modern Psychology Guide,Lisa Lucas,Psychology,2025,825,0,2025
T006410,2025-08-06,2025-08-29,2025-09-27,Returned,Overdue,52.0,29.0,M01283,32,26-35,Female,Faculty,Pokhara,Advanced Business Guide,Donna Esparza,History,2008,1950,290,2025
T006411,2024-02-21,2024-03-13,2024-03-24,Returned,Overdue,32.0,11.0,M01822,60,51-65,Male,Researcher,Pokhara,Practical Marketing Techniques,Wesley Farmer,Fiction,2008,850,110,2024
T006412,2025-09-18,2025-10-07,2025-10-22,Returned,Overdue,34.0,15.0,M01626,18,18-25,Male,Faculty,Kathmandu,Practical Marketing Handbook,Tina Ali,AI,2023,1100,150,2025
T006413,2024-12-18,2025-01-08,2025-01-08,Returned,On Time,21.0,0.0,M00177,49,36-50,Male,Faculty,Pokhara,Advanced Cyber Security Guide,Mckenzie Gutierrez,Cyber Security,2014,1850,0,2024
T006414,2025-05-18,2025-06-01,2025-05-30,Returned,On Time,12.0,0.0,M00264,17,Under 18,Female,Student,Kathmandu,Practical Networking Concepts,Brian Castaneda,History,2016,1925,0,2025
T006415,2024-07-14,2024-08-04,,Borrowed,On Time,,,M00059,16,Under 18,Male,Faculty,Kathmandu,Essential AI Handbook,Jeremy Rubio,History,2016,2025,0,2024
T006416,2025-02-16,2025-03-03,2025-04-14,Returned,Overdue,57.0,42.0,M01597,26,26-35,Male,Student,Kathmandu,Complete Cyber Security Techniques,Ronald Ruiz,Psychology,2012,2175,420,2025
T006417,2025-05-06,2025-05-17,2025-05-14,Returned,On Time,8.0,0.0,M01643,58,51-65,Male,Public,Kathmandu,Complete AI Applications,Charles Cunningham,Computer Science,2020,1450,0,2025
T006418,2025-05-30,2025-06-19,,Borrowed,On Time,,,M00083,54,51-65,Female,Faculty,Biratnagar,Modern Data Science Guide,Christina Smith,Data Science,2014,525,0,2025
T006419,2024-07-06,2024-07-17,,Borrowed,On Time,,,M01962,46,36-50,Male,Public,Kathmandu,Modern History Guide,Tonya Garcia,Cyber Security,2019,1575,0,2024
T006420,2024-10-29,2024-11-20,,Borrowed,On Time,,,M01740,27,26-35,Female,Faculty,Kathmandu,Practical Data Science Guide,Jacob Gibson,Computer Science,2013,1125,0,2024
T006421,2024-05-04,2024-05-26,2024-07-02,Returned,Overdue,59.0,37.0,M00462,60,51-65,Female,Researcher,Kathmandu,Essential Cyber Security Concepts,Tara Jones,Cyber Security,2011,1550,370,2024
T006422,2025-07-23,2025-08-04,2025-08-04,Returned,On Time,12.0,0.0,M01440,21,18-25,Male,Public,Biratnagar,Essential Data Science Techniques,Julie Gonzalez,Business,2010,2200,0,2025
T006423,2025-11-23,2025-12-15,2025-12-14,Returned,On Time,21.0,0.0,M01958,18,18-25,Male,Faculty,Biratnagar,Essential Business Applications,Caleb Lee,History,2012,2200,0,2025
T006424,2025-08-03,2025-08-13,,Borrowed,On Time,,,M00667,74,65+,Female,Public,Nepalgunj,Modern Finance Concepts,Carlos Collins,Psychology,2021,650,0,2025
T006425,2024-03-13,2024-04-02,2024-04-01,Returned,On Time,19.0,0.0,M00406,32,26-35,Female,Faculty,Kathmandu,Modern Networking Handbook,Mark Austin,Marketing,2025,1275,0,2024
T006426,2024-05-11,2024-05-31,2024-05-28,Returned,On Time,17.0,0.0,M00175,67,65+,Female,Faculty,Nepalgunj,Modern Cyber Security Concepts,John Peters,Data Science,2019,1450,0,2024
T006427,2024-10-08,2024-10-25,2024-10-24,Returned,On Time,16.0,0.0,M01877,53,51-65,Male,Student,Biratnagar,Practical Marketing Applications,Samuel Taylor,Self Help,2009,2475,0,2024
T006428,2025-01-03,2025-01-23,2025-01-22,Returned,On Time,19.0,0.0,M01341,23,18-25,Male,Faculty,Pokhara,Complete Self Help Handbook,Angela Fischer,Fiction,2017,2200,0,2025
T006429,2024-12-24,2025-01-09,2025-01-19,Returned,Overdue,26.0,10.0,M01000,30,26-35,Male,Student,Kathmandu,Complete AI Techniques,Christopher Huerta,Fiction,2017,1775,100,2024
T006430,2025-02-01,2025-02-09,,Borrowed,On Time,,,M00266,21,18-25,Female,Public,Pokhara,Advanced AI Applications,Austin Johnson,Fiction,2023,750,0,2025
T006431,2025-08-23,2025-09-16,2025-09-16,Returned,On Time,24.0,0.0,M01695,16,Under 18,Male,Faculty,Biratnagar,Advanced History Techniques,Steven Garcia,Economics,2015,375,0,2025
T006432,2024-03-09,2024-03-21,,Borrowed,On Time,,,M00175,21,18-25,Male,Student,Kathmandu,Essential Data Science Guide,Robert Rodriguez,Fiction,2019,725,0,2024
T006433,2025-08-03,2025-08-27,2025-08-24,Returned,On Time,21.0,0.0,M00331,31,26-35,Female,Researcher,Pokhara,Essential History Guide,Lori Deleon,History,2017,325,0,2025
T006434,2025-12-15,2025-12-25,2026-01-01,Returned,Overdue,17.0,7.0,M01193,39,36-50,Male,Public,Kathmandu,Essential Psychology Concepts,Paula Mitchell,Self Help,2016,1550,70,2025
T006435,2025-08-29,2025-09-20,,Borrowed,On Time,,,M01092,43,36-50,Female,Faculty,Pokhara,Modern Machine Learning Concepts,Lisa Young,Finance,2021,1750,0,2025
T006436,2025-02-06,2025-02-21,2025-02-20,Returned,On Time,14.0,0.0,M01325,78,65+,Male,Student,Pokhara,Essential Computer Science Handbook,Ann Cannon,Business,2025,2425,0,2025
T006437,2024-02-25,2024-03-16,,Borrowed,On Time,,,M01988,67,65+,Male,Faculty,Pokhara,Practical Self Help Concepts,Michelle Johnson,History,2024,625,0,2024
T006438,2024-05-18,2024-06-09,2024-06-06,Returned,On Time,19.0,0.0,M01665,25,18-25,Female,Faculty,Pokhara,Essential Marketing Techniques,Joseph Farley,Networking,2015,1525,0,2024
T006439,2025-04-30,2025-05-22,2025-05-20,Returned,On Time,20.0,0.0,M00346,24,18-25,Male,Faculty,Kathmandu,Practical Cyber Security Applications,Jessica Rodriguez,History,2011,1975,0,2025
T006440,2024-12-31,2025-01-19,2025-01-16,Returned,On Time,16.0,0.0,M00839,20,18-25,Male,Researcher,Kathmandu,Complete Business Guide,David Gomez,History,2014,875,0,2024
T006441,2024-09-24,2024-10-17,,Borrowed,On Time,,,M00610,28,26-35,Male,Faculty,Kathmandu,Complete Self Help Techniques,Michelle Perry,Fiction,2019,1275,0,2024
T006442,2025-09-12,2025-10-06,2025-10-03,Returned,On Time,21.0,0.0,M01317,19,18-25,Female,Researcher,Kathmandu,Complete Networking Concepts,Katherine Long DDS,Business,2015,1925,0,2025
T006443,2025-03-31,2025-04-15,2025-04-13,Returned,On Time,13.0,0.0,M02164,15,Under 18,Male,Student,Pokhara,Complete Business Techniques,Mr. Jackson Lambert,Business,2015,1375,0,2025
T006444,2025-09-03,2025-09-24,2025-09-22,Returned,On Time,19.0,0.0,M00738,77,65+,Male,Faculty,Kathmandu,Essential Marketing Techniques,Denise Pearson,Psychology,2016,2200,0,2025
T006445,2024-01-04,2024-01-16,2024-01-13,Returned,On Time,9.0,0.0,M00985,32,26-35,Male,Student,Kathmandu,Essential Fiction Handbook,Marissa Berry,Computer Science,2016,2175,0,2024
T006446,2024-08-03,2024-08-27,2024-08-24,Returned,On Time,21.0,0.0,M01197,42,36-50,Female,Faculty,Pokhara,Modern Cloud Computing Techniques,Jason Owens,Data Science,2011,1150,0,2024
T006447,2024-02-09,2024-03-04,2024-03-03,Returned,On Time,23.0,0.0,M00717,25,18-25,Male,Faculty,Kathmandu,Advanced Self Help Handbook,Kayla Jackson,Psychology,2014,2300,0,2024
T006448,2025-09-06,2025-09-27,2025-10-03,Returned,Overdue,27.0,6.0,M01459,18,18-25,Female,Faculty,Kathmandu,Modern Finance Applications,Corey Joseph,Fiction,2013,675,60,2025
T006449,2024-03-29,2024-04-11,2024-05-19,Returned,Overdue,51.0,38.0,M00902,23,18-25,Male,Public,Kathmandu,Essential AI Applications,Jill Boyd,Self Help,2011,1575,380,2024
T006450,2025-05-02,2025-05-25,2025-05-23,Returned,On Time,21.0,0.0,M00859,49,36-50,Female,Faculty,Biratnagar,Complete Networking Techniques,Emma Fowler,Psychology,2024,2475,0,2025
T006451,2025-02-01,2025-02-13,2025-02-22,Returned,Overdue,21.0,9.0,M00348,60,51-65,Male,Public,Kathmandu,Complete Business Applications,Amy Grimes,Fiction,2023,1975,90,2025
T006452,2025-12-28,2026-01-12,,Borrowed,On Time,,,M00589,67,65+,Male,Student,Kathmandu,Complete Data Science Guide,Gwendolyn Martin,Machine Learning,2022,1500,0,2025
T006453,2025-11-18,2025-11-27,2025-11-30,Returned,Overdue,12.0,3.0,M01028,18,18-25,Male,Public,Nepalgunj,Practical History Concepts,Todd Long,Psychology,2013,1250,30,2025
T006454,2024-10-06,2024-10-19,2024-10-18,Returned,On Time,12.0,0.0,M00490,19,18-25,Male,Public,Kathmandu,Essential Fiction Guide,Richard Nunez,Finance,2011,575,0,2024
T006455,2025-05-11,2025-05-28,,Borrowed,On Time,,,M01663,17,Under 18,Female,Student,Biratnagar,Advanced Economics Applications,Andrew Sandoval,Self Help,2022,2375,0,2025
T006456,2025-10-04,2025-10-23,2025-10-23,Returned,On Time,19.0,0.0,M01277,18,18-25,Male,Researcher,Kathmandu,Practical Computer Science Applications,James Ramsey,Fiction,2024,850,0,2025
T006457,2024-08-23,2024-09-09,2024-09-09,Returned,On Time,17.0,0.0,M00975,58,51-65,Female,Student,Kathmandu,Modern Data Science Concepts,Scott Reed,Fiction,2025,625,0,2024
T006458,2025-02-15,2025-03-04,2025-03-04,Returned,On Time,17.0,0.0,M02147,20,18-25,Female,Student,Kathmandu,Essential Business Guide,Bryce Rodriguez,Psychology,2018,925,0,2025
T006459,2024-10-12,2024-10-21,2024-10-19,Returned,On Time,7.0,0.0,M00955,70,65+,Male,Public,Kathmandu,Practical Economics Techniques,Erin Rivera,History,2014,2075,0,2024
T006460,2025-12-10,2025-12-18,2025-12-15,Returned,On Time,5.0,0.0,M00506,27,26-35,Male,Public,Kathmandu,Complete Data Science Guide,Douglas Gutierrez,History,2015,1500,0,2025
T006461,2025-12-12,2025-12-22,2026-01-01,Returned,Overdue,20.0,10.0,M00216,72,65+,Female,Public,Biratnagar,Practical Self Help Handbook,Dr. Paula Reynolds,Fiction,2025,1925,100,2025
T006462,2024-10-27,2024-11-13,,Borrowed,On Time,,,M00927,30,26-35,Male,Student,Pokhara,Complete Networking Handbook,Kevin Haas,Computer Science,2010,2025,0,2024
T006463,2024-06-01,2024-06-10,2024-06-09,Returned,On Time,8.0,0.0,M00204,27,26-35,Female,Public,Kathmandu,Essential Finance Guide,John Maxwell,Self Help,2020,775,0,2024
T006464,2024-01-27,2024-02-07,2024-02-05,Returned,On Time,9.0,0.0,M02173,22,18-25,Female,Public,Kathmandu,Complete Fiction Concepts,Brian Snyder,Marketing,2011,425,0,2024
T006465,2025-11-18,2025-12-09,2025-12-07,Returned,On Time,19.0,0.0,M00849,32,26-35,Male,Faculty,Kathmandu,Modern Data Science Guide,Susan Stephenson,Marketing,2025,2100,0,2025
T006466,2025-01-13,2025-01-26,2025-01-23,Returned,On Time,10.0,0.0,M01568,41,36-50,Female,Student,Biratnagar,Advanced History Concepts,Donna Miller,Finance,2008,400,0,2025
T006467,2024-09-29,2024-10-22,2024-11-27,Returned,Overdue,59.0,36.0,M00372,31,26-35,Male,Faculty,Kathmandu,Advanced Machine Learning Concepts,Doris Hunt,Finance,2014,1825,360,2024
T006468,2024-09-28,2024-10-15,,Borrowed,On Time,,,M00846,17,Under 18,Male,Student,Pokhara,Complete Marketing Applications,Kimberly Butler,Psychology,2020,800,0,2024
T006469,2025-04-12,2025-05-01,2025-05-07,Returned,Overdue,25.0,6.0,M00811,67,65+,Male,Faculty,Biratnagar,Modern Networking Concepts,Steven Clark,AI,2025,1200,60,2025
T006470,2024-11-19,2024-12-03,2024-12-02,Returned,On Time,13.0,0.0,M01959,25,18-25,Female,Student,Kathmandu,Modern Psychology Handbook,Benjamin Sellers,Marketing,2015,1425,0,2024
T006471,2025-07-02,2025-07-19,2025-07-18,Returned,On Time,16.0,0.0,M02146,46,36-50,Female,Student,Kathmandu,Essential Economics Concepts,Dr. Carol Salinas,Self Help,2008,525,0,2025
T006472,2024-10-15,2024-10-29,2024-11-09,Returned,Overdue,25.0,11.0,M00708,19,18-25,Female,Student,Pokhara,Complete Psychology Applications,Greg Zimmerman,Finance,2015,2150,110,2024
T006473,2025-07-13,2025-08-03,2025-08-03,Returned,On Time,21.0,0.0,M00221,20,18-25,Male,Faculty,Kathmandu,Modern Marketing Concepts,Erica Williams,Fiction,2025,2175,0,2025
T006474,2025-10-05,2025-10-13,2025-10-10,Returned,On Time,5.0,0.0,M00636,21,18-25,Female,Public,Biratnagar,Modern Data Science Techniques,Randy Powell,Psychology,2011,2375,0,2025
T006475,2024-02-13,2024-03-01,,Borrowed,On Time,,,M00644,65,51-65,Male,Student,Kathmandu,Modern Marketing Concepts,Leslie Davis,Self Help,2022,675,0,2024
T006476,2025-11-14,2025-11-28,2025-11-27,Returned,On Time,13.0,0.0,M00138,75,65+,Female,Student,Kathmandu,Advanced Psychology Concepts,James Fletcher,Economics,2011,2150,0,2025
T006477,2024-08-18,2024-08-30,2024-09-02,Returned,Overdue,15.0,3.0,M00397,25,18-25,Female,Student,Kathmandu,Advanced Networking Applications,Ronald Morris,History,2015,925,30,2024
T006478,2025-03-17,2025-04-08,2025-04-08,Returned,On Time,22.0,0.0,M00017,18,18-25,Female,Faculty,Nepalgunj,Modern Self Help Concepts,Jeremy Morgan,Data Science,2023,2150,0,2025
T006479,2024-06-26,2024-07-07,2024-07-20,Returned,Overdue,24.0,13.0,M00926,16,Under 18,Male,Public,Pokhara,Complete Finance Applications,Kristi Wilcox,Self Help,2015,2425,130,2024
T006480,2025-08-04,2025-08-25,2025-08-25,Returned,On Time,21.0,0.0,M01062,18,18-25,Male,Faculty,Nepalgunj,Practical Economics Techniques,Bianca Myers,Fiction,2008,1475,0,2025
T006481,2024-07-11,2024-07-23,2024-07-20,Returned,On Time,9.0,0.0,M00160,43,36-50,Male,Public,Kathmandu,Complete Computer Science Handbook,John Carter,Fiction,2010,725,0,2024
T006482,2025-05-13,2025-05-23,2025-05-23,Returned,On Time,10.0,0.0,M00174,27,26-35,Female,Public,Pokhara,Advanced Cyber Security Applications,Cynthia Moore,Finance,2022,425,0,2025
T006483,2025-01-17,2025-02-03,2025-02-03,Returned,On Time,17.0,0.0,M01227,23,18-25,Male,Student,Biratnagar,Modern Marketing Concepts,Erin Miller,Psychology,2014,550,0,2025
T006484,2025-09-24,2025-10-06,2025-11-16,Returned,Overdue,53.0,41.0,M00107,69,65+,Female,Student,Kathmandu,Complete Fiction Applications,Mr. Zachary Carr MD,Cyber Security,2024,1925,410,2025
T006485,2024-05-13,2024-06-06,2024-06-06,Returned,On Time,24.0,0.0,M00690,19,18-25,Female,Faculty,Pokhara,Advanced Finance Techniques,Kim Hall,Networking,2024,2050,0,2024
T006486,2025-04-13,2025-04-28,2025-04-26,Returned,On Time,13.0,0.0,M01618,68,65+,Male,Student,Kathmandu,Essential Business Concepts,Zachary Brock,Psychology,2018,2325,0,2025
T006487,2025-06-30,2025-07-15,2025-07-12,Returned,On Time,12.0,0.0,M00057,51,51-65,Male,Student,Biratnagar,Advanced AI Techniques,Tyler Swanson,Fiction,2016,500,0,2025
T006488,2024-10-23,2024-10-31,2024-10-29,Returned,On Time,6.0,0.0,M01888,38,36-50,Female,Public,Biratnagar,Essential AI Guide,Dr. David Phillips,Economics,2021,2500,0,2024
T006489,2024-12-04,2024-12-15,2024-12-12,Returned,On Time,8.0,0.0,M01282,23,18-25,Female,Public,Kathmandu,Advanced Marketing Concepts,Crystal Oliver DDS,Computer Science,2014,1425,0,2024
T006490,2024-05-11,2024-05-24,2024-05-24,Returned,On Time,13.0,0.0,M01678,15,Under 18,Female,Public,Biratnagar,Essential Fiction Guide,Joshua Welch,Psychology,2018,850,0,2024
T006491,2024-02-09,2024-03-03,2024-03-03,Returned,On Time,23.0,0.0,M01508,42,36-50,Female,Faculty,Kathmandu,Essential AI Applications,Sharon Cook,Fiction,2020,675,0,2024
T006492,2025-02-04,2025-02-25,,Borrowed,On Time,,,M01741,33,26-35,Female,Researcher,Kathmandu,Modern Marketing Techniques,Martha Baker,Cyber Security,2025,1625,0,2025
T006493,2024-04-01,2024-04-13,,Borrowed,On Time,,,M00273,21,18-25,Female,Public,Kathmandu,Complete Finance Applications,David Campbell,History,2012,1000,0,2024
T006494,2024-03-26,2024-04-16,2024-04-16,Returned,On Time,21.0,0.0,M01164,18,18-25,Female,Faculty,Pokhara,Advanced Cyber Security Guide,Dominique Smith,Computer Science,2019,700,0,2024
T006495,2024-01-07,2024-01-21,,Borrowed,On Time,,,M01798,29,26-35,Male,Student,Biratnagar,Essential Marketing Techniques,Alexis Rodgers,Self Help,2022,800,0,2024
T006496,2025-06-20,2025-07-09,2025-07-08,Returned,On Time,18.0,0.0,M00358,30,26-35,Male,Faculty,Nepalgunj,Modern Data Science Handbook,Jennifer Page,Marketing,2011,1900,0,2025
T006497,2025-10-23,2025-11-03,2025-11-02,Returned,On Time,10.0,0.0,M00771,26,26-35,Female,Public,Biratnagar,Practical Cloud Computing Handbook,Peter Sullivan,Self Help,2011,1175,0,2025
T006498,2024-05-27,2024-06-15,2024-06-14,Returned,On Time,18.0,0.0,M01304,23,18-25,Male,Faculty,Kathmandu,Advanced Marketing Guide,Robert Shaw,History,2019,2050,0,2024
T006499,2025-05-07,2025-05-18,2025-05-16,Returned,On Time,9.0,0.0,M01664,59,51-65,Male,Public,Kathmandu,Advanced Computer Science Concepts,Brian Adams,Fiction,2018,1250,0,2025
T006500,2025-03-27,2025-04-16,,Borrowed,On Time,,,M00314,33,26-35,Female,Researcher,Kathmandu,Advanced Business Applications,Jason Norton,History,2012,525,0,2025
T006501,2024-12-03,2024-12-27,,Borrowed,On Time,,,M01799,36,36-50,Female,Faculty,Pokhara,Essential Machine Learning Handbook,Kimberly Harris,History,2024,1650,0,2024
T006502,2025-09-25,2025-10-09,2025-10-07,Returned,On Time,12.0,0.0,M01234,33,26-35,Female,Student,Biratnagar,Complete Cyber Security Applications,Megan Johnson,Cloud Computing,2012,450,0,2025
T006503,2024-11-01,2024-11-14,,Borrowed,On Time,,,M00863,15,Under 18,Male,Student,Pokhara,Practical AI Concepts,Amy Woods,Fiction,2010,1825,0,2024
T006504,2025-11-20,2025-12-09,2025-12-08,Returned,On Time,18.0,0.0,M01460,24,18-25,Female,Faculty,Nepalgunj,Practical Machine Learning Techniques,Renee Melendez,Fiction,2018,2300,0,2025
T006505,2025-01-09,2025-01-23,2025-01-21,Returned,On Time,12.0,0.0,M02193,27,26-35,Male,Student,Kathmandu,Practical Psychology Applications,Betty Williams,Cyber Security,2010,2475,0,2025
T006506,2024-07-25,2024-08-18,2024-09-01,Returned,Overdue,38.0,14.0,M00070,71,65+,Female,Faculty,Kathmandu,Essential Business Applications,Duane Adams,Business,2012,1300,140,2024
T006507,2024-01-22,2024-02-07,,Borrowed,On Time,,,M01929,59,51-65,Female,Student,Pokhara,Advanced Marketing Handbook,Martha Durham,Self Help,2024,1850,0,2024
T006508,2025-08-07,2025-08-31,2025-08-30,Returned,On Time,23.0,0.0,M01947,48,36-50,Female,Faculty,Biratnagar,Modern Finance Guide,Cheryl Andersen,History,2021,1175,0,2025
T006509,2025-05-05,2025-05-29,2025-06-03,Returned,Overdue,29.0,5.0,M01843,20,18-25,Female,Faculty,Pokhara,Essential Machine Learning Techniques,Jose Preston,History,2023,800,50,2025
T006510,2025-07-19,2025-07-28,2025-07-27,Returned,On Time,8.0,0.0,M02176,51,51-65,Male,Public,Kathmandu,Essential Cyber Security Techniques,Rebecca Fisher,Self Help,2010,1975,0,2025
T006511,2025-04-19,2025-05-01,,Borrowed,On Time,,,M02148,18,18-25,Female,Student,Pokhara,Advanced Cloud Computing Applications,Jonathan Watts,Fiction,2015,1550,0,2025
T006512,2024-11-12,2024-11-28,2024-11-26,Returned,On Time,14.0,0.0,M00268,44,36-50,Female,Student,Nepalgunj,Essential Finance Concepts,Matthew Mcguire,Fiction,2023,2475,0,2024
T006513,2025-01-29,2025-02-21,2025-02-20,Returned,On Time,22.0,0.0,M01076,64,51-65,Male,Faculty,Pokhara,Modern Psychology Concepts,Jimmy Lee,Business,2021,1025,0,2025
T006514,2024-08-03,2024-08-11,2024-08-11,Returned,On Time,8.0,0.0,M01543,23,18-25,Female,Public,Kathmandu,Essential Cyber Security Applications,Nicholas Garcia,Cloud Computing,2025,1350,0,2024
T006515,2025-05-04,2025-05-12,2025-05-09,Returned,On Time,5.0,0.0,M02199,20,18-25,Female,Public,Biratnagar,Essential Economics Handbook,Susan Jennings,Cyber Security,2022,2325,0,2025
T006516,2025-09-04,2025-09-23,,Borrowed,On Time,,,M02199,20,18-25,Male,Researcher,Kathmandu,Complete Cyber Security Techniques,Robert Knight,Psychology,2020,1925,0,2025
T006517,2024-10-05,2024-10-21,2024-10-20,Returned,On Time,15.0,0.0,M00542,34,26-35,Male,Student,Kathmandu,Essential Fiction Techniques,Tara Ford,AI,2024,1225,0,2024
